time,place,status,tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,days_since_last
952375359947,"62 km WNW of Nanwalek, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-152.9454,59.5559,89.2,2000-03-06 20:42:39.947000+00:00,1.0
954601081372,"6 km NE of Clam Gulch, Alaska",reviewed,0,121,earthquake,2.8," Alaska",-151.2945,60.2655,54.7,2000-04-01 14:58:01.372000+00:00,25.0
962845359060,"30 km S of Larsen Bay, Alaska",reviewed,0,148,earthquake,3.1," Alaska",-154.075,57.2682,50.3,2000-07-06 01:02:39.060000+00:00,95.0
963904134418,"85 km NNW of Karluk, Alaska",reviewed,0,26,earthquake,1.3," Alaska",-154.9907,58.2802,5.5,2000-07-18 07:08:54.418000+00:00,12.0
968108485786,"47 km NE of Pedro Bay, Alaska",reviewed,0,121,earthquake,2.8," Alaska",-153.4024,60.0264,134.8,2000-09-04 23:01:25.786000+00:00,48.0
972373369345,"7 km S of Talkeetna, Alaska",reviewed,0,44,earthquake,1.7," Alaska",-150.0984,62.255,3.5,2000-10-24 07:42:49.345000+00:00,49.0
978152963283,"7 km N of Badger, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-147.5134,64.8635,20.9,2000-12-30 05:09:23.283000+00:00,66.0
979142562638,"47 km S of Old Harbor, Alaska",reviewed,0,745,earthquake,6.9," Alaska",-153.281,56.7744,36.4,2001-01-10 16:02:42.638000+00:00,11.0
981686631033,"29 km SW of Tatitlek, Alaska",reviewed,0,158,earthquake,3.2," Alaska",-147.0312,60.6641,13.6,2001-02-09 02:43:51.033000+00:00,29.0
981933473046,"64 km WNW of Anchor Point, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-152.9346,59.9451,92.1,2001-02-11 23:17:53.046000+00:00,2.0
982688624162,"13 km N of Sunrise, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-149.4544,61.0066,27.3,2001-02-20 17:03:44.162000+00:00,8.0
984144627376,"41 km SE of Pedro Bay, Alaska",reviewed,0,129,earthquake,2.9," Alaska",-153.544,59.5534,112.7,2001-03-09 13:30:27.376000+00:00,16.0
985337175788,"117 km WSW of Adak, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-178.2595,51.5656,0.8,2001-03-23 08:46:15.788000+00:00,13.0
986324101486,"34 km N of Rampart, Alaska",reviewed,0,104,earthquake,2.6," Alaska",-150.1023,65.815,10.0,2001-04-03 18:55:01.486000+00:00,11.0
988731469118,"14 km SE of Kasilof, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-151.0807,60.2505,58.3,2001-05-01 15:37:49.118000+00:00,27.0
992548127850,"235 km WSW of Adak, Alaska",reviewed,0,650,earthquake,6.5," Alaska",-179.828,51.16,18.0,2001-06-14 19:48:47.850000+00:00,44.0
993393888660,"61 km SW of Sand Point, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-161.1321,54.9182,46.1,2001-06-24 14:44:48.660000+00:00,9.0
995284716817,"1 km NE of Cohoe, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-151.2895,60.3763,52.7,2001-07-16 11:58:36.817000+00:00,21.0
996258645159,"115 km S of King Cove, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-162.2542,54.0219,41.4,2001-07-27 18:30:45.159000+00:00,11.0
996305565633,"74 km S of Kokhanok, Alaska",reviewed,0,754,earthquake,6.6," Alaska",-154.7006,58.775,131.8,2001-07-28 07:32:45.633000+00:00,0.0
998394015434,"48 km SSE of Denali National Park, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-151.3406,63.1371,10.6,2001-08-21 11:40:15.434000+00:00,24.0
1000514225742,"31 km NE of Pedro Bay, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-153.6898,59.9749,157.4,2001-09-15 00:37:05.742000+00:00,24.0
1003416385868,"33 km WSW of Trapper Creek, Alaska",reviewed,0,74,earthquake,2.2," Alaska",-150.8193,62.1965,61.4,2001-10-18 14:46:25.868000+00:00,33.0
1006860379918,"44 km ENE of Pedro Bay, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-153.4207,59.9971,134.8,2001-11-27 11:26:19.918000+00:00,39.0
1009412939848,"124 km WSW of Adak, Alaska",reviewed,0,158,earthquake,3.2," Alaska",-178.404,51.6463,65.9,2001-12-27 00:28:59.848000+00:00,29.0
1010354821490,"178 km SW of Nikolski, Alaska",reviewed,0,500,earthquake,5.7," Alaska",-171.068,52.064,33.0,2002-01-06 22:07:01.490000+00:00,10.0
1021833277530,"86 km SSW of Nikolski, Alaska",reviewed,0,211,earthquake,3.7," Alaska",-169.509,52.264,33.0,2002-05-19 18:34:37.530000+00:00,132.0
1022304991970,"159 km SSE of King Cove, Alaska",reviewed,0,630,earthquake,6.4," Alaska",-161.116,53.815,33.0,2002-05-25 05:36:31.970000+00:00,5.0
1023673643993,"45 km SSE of Adak, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-176.3395,51.5035,25.0,2002-06-10 01:47:23.993000+00:00,15.0
1024178956800,"2 km SW of Kenai, Alaska",reviewed,0,39,earthquake,1.6," Alaska",-151.299,60.5371,62.6,2002-06-15 22:09:16.800000+00:00,5.0
1025401537323,"65 km W of Nanwalek, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-153.0634,59.4447,110.0,2002-06-30 01:45:37.323000+00:00,14.0
1026145790696,"78 km WSW of Anaktuvuk Pass, Alaska",reviewed,0,148,earthquake,3.1," Alaska",-153.5822,68.0152,10.0,2002-07-08 16:29:50.696000+00:00,8.0
1029178273041,"6 km WNW of Point Possession, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-150.7877,60.9528,20.3,2002-08-12 18:51:13.041000+00:00,35.0
1030697277044,"169 km S of False Pass, Alaska",reviewed,0,74,earthquake,2.2," Alaska",-163.529,53.3344,25.3,2002-08-30 08:47:57.044000+00:00,17.0
1031202956798,"80 km WNW of Petersville, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-152.1437,62.8421,148.8,2002-09-05 05:15:56.798000+00:00,5.0
1031977520830,"86 km SSE of Akutan, Alaska",reviewed,0,199,earthquake,3.6," Alaska",-165.145,53.45,30.3,2002-09-14 04:25:20.830000+00:00,8.0
1033123214939,"107 km SE of Port Graham, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-150.416,58.7138,10.0,2002-09-27 10:40:14.939000+00:00,13.0
1033288143618,"32 km NE of Skwentna, Alaska",reviewed,0,39,earthquake,1.6," Alaska",-150.9759,62.2061,69.2,2002-09-29 08:29:03.618000+00:00,1.0
1033618753689,"36 km SSE of Eureka Roadhouse, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-146.9337,61.6348,15.0,2002-10-03 04:19:13.689000+00:00,3.0
1033695325796,"11 km W of Salcha, Alaska",reviewed,0,1,earthquake,0.2," Alaska",-147.1458,64.5407,1.0,2002-10-04 01:35:25.796000+00:00,0.0
1033717861880,"23 km ESE of Nikolski, Alaska",reviewed,0,112,earthquake,2.7," Alaska",-168.527,52.881,2.6,2002-10-04 07:51:01.880000+00:00,0.0
1034068346764,"52 km SSE of King Cove, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-162.1327,54.6015,56.5,2002-10-08 09:12:26.764000+00:00,4.0
1034563397120,"16 km W of Chase, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-150.429,62.4603,63.3,2002-10-14 02:43:17.120000+00:00,5.0
1035042537645,"18 km SSW of Badger, Alaska",reviewed,0,10,earthquake,0.8," Alaska",-147.6431,64.645,14.8,2002-10-19 15:48:57.645000+00:00,5.0
1035432213085,"49 km ENE of Cantwell, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-147.9838,63.4928,8.5,2002-10-24 04:03:33.085000+00:00,4.0
1035465732453,"52 km E of Cantwell, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-147.9225,63.4774,17.0,2002-10-24 13:22:12.453000+00:00,0.0
1035701438610,"65 km ENE of Cantwell, Alaska",reviewed,0,10,earthquake,0.8," Alaska",-147.6606,63.5172,1.0,2002-10-27 06:50:38.610000+00:00,2.0
1036361561518,"75 km E of Cantwell, Alaska",reviewed,0,1750,earthquake,7.9," Alaska",-147.4529,63.5141,4.2,2002-11-03 22:12:41.518000+00:00,7.0
1036552557697,"20 km WNW of Mentasta Lake, Alaska",reviewed,0,129,earthquake,2.9," Alaska",-144.149,62.9915,1.6,2002-11-06 03:15:57.697000+00:00,2.0
1036647860829,"85 km ESE of McKinley Park, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-147.2619,63.5185,5.1,2002-11-07 05:44:20.829000+00:00,1.0
1036672688715,"35 km ENE of Paxson, Alaska",reviewed,0,74,earthquake,2.2," Alaska",-145.0086,63.2452,4.5,2002-11-07 12:38:08.715000+00:00,0.0
1036682046760,"289 km WSW of Adak, Alaska",reviewed,0,670,earthquake,6.6," Alaska",179.334,51.197,33.0,2002-11-07 15:14:06.760000+00:00,0.0
1036708866454,"22 km NE of Paxson, Alaska",reviewed,0,112,earthquake,2.7," Alaska",-145.3094,63.2337,10.0,2002-11-07 22:41:06.454000+00:00,0.0
1036746523459,"14 km SSW of Dry Creek, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-144.7756,63.5328,2.9,2002-11-08 09:08:43.459000+00:00,0.0
1036762247015,"24 km N of Paxson, Alaska",reviewed,0,199,earthquake,3.6," Alaska",-145.5872,63.3132,1.2,2002-11-08 13:30:47.015000+00:00,0.0
1036808903974,"22 km WNW of Mentasta Lake, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-144.145,63.0256,0.5,2002-11-09 02:28:23.974000+00:00,0.0
1036880715764,"17 km SE of Mentasta Lake, Alaska",reviewed,0,129,earthquake,2.9," Alaska",-143.4881,62.8325,1.0,2002-11-09 22:25:15.764000+00:00,0.0
1036892898750,"28 km NE of Paxson, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-145.2165,63.2738,3.6,2002-11-10 01:48:18.750000+00:00,0.0
1036982374792,"16 km N of Paxson, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-145.5543,63.2397,1.9,2002-11-11 02:39:34.792000+00:00,1.0
1037073114371,"38 km SSW of Dry Creek, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-144.9655,63.3306,6.7,2002-11-12 03:51:54.371000+00:00,1.0
1037116132476,"32 km W of Tanacross, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-143.9938,63.3434,1.0,2002-11-12 15:48:52.476000+00:00,0.0
1037317115227,"65 km E of Cantwell, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-147.6468,63.4706,1.7,2002-11-14 23:38:35.227000+00:00,2.0
1037322260771,"73 km E of Cantwell, Alaska",reviewed,0,19,earthquake,1.1," Alaska",-147.4905,63.4385,2.6,2002-11-15 01:04:20.771000+00:00,0.0
1037567397671,"32 km ENE of Paxson, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-145.0166,63.2063,5.1,2002-11-17 21:09:57.671000+00:00,2.0
1037683402732,"34 km NNE of Paxson, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-145.3029,63.3669,0.5,2002-11-19 05:23:22.732000+00:00,1.0
1037789748743,"25 km SSW of Whittier, Alaska",reviewed,0,10,earthquake,0.8," Alaska",-148.8111,60.5498,23.0,2002-11-20 10:55:48.743000+00:00,1.0
1037890767162,"44 km NNW of Paxson, Alaska",reviewed,0,104,earthquake,2.6," Alaska",-145.9135,63.4659,9.5,2002-11-21 14:59:27.162000+00:00,1.0
1038051469446,"18 km ESE of Mentasta Lake, Alaska",reviewed,0,211,earthquake,3.7," Alaska",-143.4641,62.8319,6.1,2002-11-23 11:37:49.446000+00:00,1.0
1038143616442,"22 km NW of Paxson, Alaska",reviewed,0,15,earthquake,1.0," Alaska",-145.9569,63.2238,2.9,2002-11-24 13:13:36.442000+00:00,1.0
1038285580601,"27 km ENE of Cantwell, Alaska",reviewed,0,39,earthquake,1.6," Alaska",-148.413,63.4453,0.7,2002-11-26 04:39:40.601000+00:00,1.0
1039296501027,"236 km S of Sand Point, Alaska",reviewed,0,158,earthquake,3.2," Alaska",-160.5176,53.2085,33.6,2002-12-07 21:28:21.027000+00:00,11.0
1039336303577,"37 km ENE of Cantwell, Alaska",reviewed,0,6,earthquake,0.6," Alaska",-148.2186,63.4821,1.0,2002-12-08 08:31:43.577000+00:00,0.0
1039375417082,"7 km ESE of Fritz Creek, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-151.1586,59.7197,38.1,2002-12-08 19:23:37.082000+00:00,0.0
1039828909129,"63 km ESE of McKinley Park, Alaska",reviewed,0,39,earthquake,1.6," Alaska",-147.6934,63.5707,2.2,2002-12-14 01:21:49.129000+00:00,5.0
1040039255300,"29 km WNW of Mentasta Lake, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-144.3006,63.0219,1.0,2002-12-16 11:47:35.300000+00:00,2.0
1040146637892,"27 km NE of Paxson, Alaska",reviewed,0,112,earthquake,2.7," Alaska",-145.1854,63.2498,8.2,2002-12-17 17:37:17.892000+00:00,1.0
1040365205992,"13 km NW of Mentasta Lake, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-143.9799,62.989,1.0,2002-12-20 06:20:05.992000+00:00,2.0
1040502743724,"83 km WSW of Fort Greely, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-146.9962,63.5364,4.5,2002-12-21 20:32:23.724000+00:00,1.0
1040576687555,"47 km WNW of Mentasta Lake, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-144.6137,63.1163,5.0,2002-12-22 17:04:47.555000+00:00,0.0
1041053341808,"41 km WNW of Mentasta Lake, Alaska",reviewed,0,12,earthquake,0.9," Alaska",-144.4786,63.1159,8.3,2002-12-28 05:29:01.808000+00:00,5.0
1041408483444,"43 km S of Dry Creek, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-144.6877,63.2615,3.0,2003-01-01 08:08:03.444000+00:00,4.0
1041647888666,"30 km ENE of Paxson, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-145.0704,63.2178,8.0,2003-01-04 02:38:08.666000+00:00,2.0
1041993567878,"43 km WNW of Mentasta Lake, Alaska",reviewed,0,26,earthquake,1.3," Alaska",-144.551,63.0797,7.6,2003-01-08 02:39:27.878000+00:00,4.0
1043774481359,"68 km E of Cantwell, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-147.5979,63.5014,8.2,2003-01-28 17:21:21.359000+00:00,20.0
1044898529921,"78 km NW of Paxson, Alaska",reviewed,0,26,earthquake,1.3," Alaska",-146.8703,63.5126,4.4,2003-02-10 17:35:29.921000+00:00,13.0
1045129484164,"32 km NNE of Livengood, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-148.3666,65.8092,7.9,2003-02-13 09:44:44.164000+00:00,2.0
1045625556360,"92 km SE of Akutan, Alaska",reviewed,0,670,earthquake,6.6," Alaska",-164.643,53.645,19.0,2003-02-19 03:32:36.360000+00:00,5.0
1045792103893,"101 km SE of Akutan, Alaska",reviewed,0,81,earthquake,2.3," Alaska",-164.6555,53.5115,24.6,2003-02-21 01:48:23.893000+00:00,1.0
1046405067689,"61 km E of Cantwell, Alaska",reviewed,0,15,earthquake,1.0," Alaska",-147.7345,63.483,9.1,2003-02-28 04:04:27.689000+00:00,7.0
1047180473749,"42 km ENE of Paxson, Alaska",reviewed,0,26,earthquake,1.3," Alaska",-144.8776,63.2786,12.0,2003-03-09 03:27:53.749000+00:00,8.0
1050935508517,"39 km SSW of Dry Creek, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-145.0129,63.3389,1.9,2003-04-21 14:31:48.517000+00:00,43.0
1052074720267,"54 km ENE of Atka, Alaska",reviewed,0,211,earthquake,3.7," Alaska",-173.5005,52.4329,127.9,2003-05-04 18:58:40.267000+00:00,13.0
1053726533348,"190 km E of Atka, Alaska",reviewed,0,158,earthquake,3.2," Alaska",-171.4216,52.1328,26.2,2003-05-23 21:48:53.348000+00:00,19.0
1053767469666,"61 km E of Cantwell, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-147.7408,63.4969,8.5,2003-05-24 09:11:09.666000+00:00,0.0
1053811931882,"100 km SSW of Adak, Alaska",reviewed,0,112,earthquake,2.7," Alaska",-177.0256,51.0045,7.4,2003-05-24 21:32:11.882000+00:00,0.0
1053864393444,"56 km SSE of Akutan, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-165.4098,53.6752,60.4,2003-05-25 12:06:33.444000+00:00,0.0
1054889008313,"4 km NNW of Nelchina, Alaska",reviewed,0,26,earthquake,1.3," Alaska",-146.8076,62.0257,36.3,2003-06-06 08:43:28.313000+00:00,11.0
1056370354470,"291 km SE of Attu Station, Alaska",reviewed,0,732,earthquake,6.9," Alaska",176.783,51.439,20.0,2003-06-23 12:12:34.470000+00:00,17.0
1057015748546,"32 km W of Petersville, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-151.3828,62.4479,83.4,2003-06-30 23:29:08.546000+00:00,7.0
1057611247107,"73 km SSW of Adak, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-177.118,51.2911,27.1,2003-07-07 20:54:07.107000+00:00,6.0
1058187762537,"103 km WNW of Yakutat, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-141.3526,59.9879,2.2,2003-07-14 13:02:42.537000+00:00,6.0
1058487995900,"42 km ENE of Cantwell, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-148.1402,63.5066,14.4,2003-07-18 00:26:35.900000+00:00,3.0
1059125963587,"41 km ENE of Cantwell, Alaska",reviewed,0,68,earthquake,2.1," Alaska",-148.1436,63.4721,6.3,2003-07-25 09:39:23.587000+00:00,7.0
1060472316828,"22 km WSW of Petersville, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-151.1831,62.4275,84.2,2003-08-09 23:38:36.828000+00:00,15.0
1060575042768,"48 km W of Ivanof Bay, Alaska",reviewed,0,138,earthquake,3.0," Alaska",-160.2525,55.9043,155.0,2003-08-11 04:10:42.768000+00:00,1.0
1061182219180,"58 km ESE of Nikolski, Alaska",reviewed,0,138,earthquake,3.0," Alaska",-168.038,52.786,5.2,2003-08-18 04:50:19.180000+00:00,7.0
1061453571230,"62 km SSE of Atka, Alaska",reviewed,0,188,earthquake,3.5," Alaska",-173.737,51.708,33.0,2003-08-21 08:12:51.230000+00:00,3.0
1062947206359,"60 km N of Karluk, Alaska",reviewed,0,188,earthquake,3.5," Alaska",-154.5873,58.1095,84.6,2003-09-07 15:06:46.359000+00:00,17.0
1063651651126,"52 km N of Chase, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-150.0541,62.9241,81.4,2003-09-15 18:47:31.126000+00:00,8.0
1066502843053,"71 km SE of Denali National Park, Alaska",reviewed,0,62,earthquake,2.0," Alaska",-150.5543,63.1796,118.2,2003-10-18 18:47:23.053000+00:00,32.0
1066836411523,"13 km WSW of Nenana, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-149.3478,64.5184,14.6,2003-10-22 15:26:51.523000+00:00,3.0
1068563274241,"11 km W of Salcha, Alaska",reviewed,0,2,earthquake,0.4," Alaska",-147.1414,64.5332,1.0,2003-11-11 15:07:54.241000+00:00,19.0
1069128535850,"94 km SE of King Cove, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-161.4713,54.3686,1.0,2003-11-18 04:08:55.850000+00:00,6.0
1069774584738,"40 km WSW of Skwentna, Alaska",reviewed,0,35,earthquake,1.5," Alaska",-152.1508,61.9194,107.2,2003-11-25 15:36:24.738000+00:00,7.0
1069863226952,"49 km SSE of Cantwell, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-148.6522,62.9669,74.4,2003-11-26 16:13:46.952000+00:00,1.0
1070205658537,"30 km NE of Four Mile Road, Alaska",reviewed,0,8,earthquake,0.7," Alaska",-148.7148,64.813,13.8,2003-11-30 15:20:58.537000+00:00,3.0
1070832835821,"65 km N of Petersville, Alaska",reviewed,0,30,earthquake,1.4," Alaska",-150.661,63.0822,108.8,2003-12-07 21:33:55.821000+00:00,7.0
1070973841680,"192 km WSW of Adak, Alaska",reviewed,0,591,earthquake,6.2," Alaska",-179.272,51.334,33.0,2003-12-09 12:44:01.680000+00:00,1.0
1070980182995,"200 km WSW of Adak, Alaska",reviewed,0,178,earthquake,3.4," Alaska",-179.361,51.2636,55.1,2003-12-09 14:29:42.995000+00:00,0.0
1071043065530,"88 km SE of False Pass, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-162.5033,54.2653,1.0,2003-12-10 07:57:45.530000+00:00,0.0
1071153044490,"90 km NW of Yakutat, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-140.9626,60.0742,9.8,2003-12-11 14:30:44.490000+00:00,1.0
1073163044633,"10 km WNW of Four Mile Road, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-149.3306,64.6317,17.6,2004-01-03 20:50:44.633000+00:00,23.0
1074586318688,"82 km ENE of Ouzinkie, Alaska",reviewed,0,473,earthquake,5.5," Alaska",-151.2228,58.2201,45.8,2004-01-20 08:11:58.688000+00:00,16.0
1074686345183,"189 km SSE of Akutan, Alaska",reviewed,0,89,earthquake,2.4," Alaska",-164.2789,52.6813,57.6,2004-01-21 11:59:05.183000+00:00,1.0
1075461321280,"46 km SSE of Sand Point, Alaska",reviewed,0,148,earthquake,3.1," Alaska",-160.173,54.961,38.5,2004-01-30 11:15:21.280000+00:00,8.0
1075746662936,"83 km NNW of Aleneva, Alaska",reviewed,0,50,earthquake,1.8," Alaska",-153.4466,58.7568,80.9,2004-02-02 18:31:02.936000+00:00,3.0
1075823895836,"66 km ESE of McKinley Park, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-147.6108,63.5972,2.8,2004-02-03 15:58:15.836000+00:00,0.0
1077162078542,"58 km ENE of Denali National Park, Alaska",reviewed,0,1,earthquake,0.2," Alaska",-150.6594,63.7646,3.8,2004-02-19 03:41:18.542000+00:00,15.0
1077799081652,"101 km S of Nikolski, Alaska",reviewed,0,96,earthquake,2.5," Alaska",-168.6143,52.0416,48.1,2004-02-26 12:38:01.652000+00:00,7.0
1078035156503,"28 km N of Skwentna, Alaska",reviewed,0,168,earthquake,3.3," Alaska",-151.3892,62.2502,88.3,2004-02-29 06:12:36.503000+00:00,2.0
1079186148159,"31 km ENE of Cantwell, Alaska",reviewed,0,12,earthquake,0.9," Alaska",-148.3773,63.4998,3.9,2004-03-13 13:55:48.159000+00:00,13.0
1080936992645,"22 km NW of Glacier View, Alaska",reviewed,0,44,earthquake,1.7," Alaska",-147.9902,61.9285,15.1,2004-04-02 20:16:32.645000+00:00,20.0
1080993715287,"53 km E of Pedro Bay, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-153.1567,59.8559,122.2,2004-04-03 12:01:55.287000+00:00,0.0
1082079290712,"54 km N of Yakutat, Alaska",reviewed,0,19,earthquake,1.1," Alaska",-139.5421,60.0309,15.0,2004-04-16 01:34:50.712000+00:00,12.0
1082940613015,"67 km SE of Denali National Park, Alaska",reviewed,0,129,earthquake,2.9," Alaska",-150.8058,63.1032,130.5,2004-04-26 00:50:13.015000+00:00,9.0
1083901785009,"78 km ESE of McKinley Park, Alaska",reviewed,0,22,earthquake,1.2," Alaska",-147.3843,63.5371,2.7,2004-05-07 03:49:45.009000+00:00,11.0
1086175734179,"40 km ESE of Whittier, Alaska",reviewed,0,26,earthquake,1.3," Alaska",-147.9864,60.654,9.1,2004-06-02 11:28:54.179000+00:00,26.0
1086496144973,"56 km SSE of Nikolski, Alaska",reviewed,0,56,earthquake,1.9," Alaska",-168.6529,52.4473,11.6,2004-06-06 04:29:04.973000+00:00,3.0
1088416191366,"98 km WSW of Craig, Alaska",reviewed,0,813,earthquake,6.8," Alaska",-134.5324,55.0721,19.9,2004-06-28 09:49:51.366000+00:00,22.0
1088826309668,"47 km ENE of Juneau, Alaska",reviewed,0,44,earthquake,1.7," Alaska",-133.6382,58.4078,3.2,2004-07-03 03:45:09.668000+00:00,4.0
1089730455400,"42 km ESE of Nikolski, Alaska",reviewed,0,178,earthquake,3.4," Alaska",-168.258,52.828,51.1,2004-07-13 14:54:15.400000+00:00,10.0
1091371478642,"44 km NNW of Valdez, Alaska",reviewed,0,148,earthquake,3.1," Alaska",-146.6537,61.5025,19.3,2004-08-01 14:44:38.642000+00:00,18.0
1093448715994,"49 km WNW of Ivanof Bay, Alaska",reviewed,0,74,earthquake,2.2," Alaska",-160.2459,56.0194,149.6,2004-08-25 15:45:15.994000+00:00,24.0
1094369386081,"4 km W of Four Mile Road, Alaska",reviewed,0,2,earthquake,0.4," Alaska",-149.2112,64.6012,15.4,2004-09-05 07:29:46.081000+00:00,10.0
1096134985764,"48 km SSE of Denali National Park, Alaska",reviewed,0,12,earthquake,0.9," Alaska",-151.2379,63.1686,19.6,2004-09-25 17:56:25.764000+00:00,20.0
1097269927327,"15 km SSW of Denali National Park, Alaska",reviewed,0,19,earthquake,1.1," Alaska",-151.8185,63.406,23.3,2004-10-08 21:12:07.327000+00:00,13.0
